Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Gender,Exam_Score,Total_Learning_Effort
0.794,0.7,0.5,0.5,1.0,0.5,0.36,0.0,1.0,0.125,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.378,0.737
0.529,0.425,0.5,0.0,1.0,0.667,0.18,0.5,1.0,0.375,0.0,0.5,0.0,1.0,0.333,0.0,1.0,0.244,0.553
0.618,0.85,0.0,0.5,0.0,0.833,0.72,1.0,1.0,0.25,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.356,0.605
0.353,0.775,0.5,0.0,1.0,0.333,0.82,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.267,0.316
0.294,0.075,0.5,0.5,0.0,1.0,0.46,0.0,1.0,0.25,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.133,0.316
0.412,0.625,1.0,1.0,1.0,0.5,0.38,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.333,0.0,0.0,0.333,0.474
0.471,0.225,0.5,0.5,1.0,0.5,0.64,0.0,0.0,0.25,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.2,0.474
0.324,0.55,0.5,0.5,1.0,0.667,0.66,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.333,0.0,1.0,0.2,0.289
0.5,0.95,0.0,1.0,1.0,0.5,0.66,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.289,0.447
0.206,0.875,1.0,0.5,0.0,0.5,0.28,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.333,0.289
0.294,0.4,0.0,0.5,1.0,1.0,0.94,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.222,0.368
0.618,0.3,1.0,1.0,0.0,0.5,0.22,0.5,1.0,0.375,0.0,0.5,0.0,0.5,0.333,0.0,0.0,0.267,0.632
0.618,0.225,0.5,0.0,1.0,0.333,0.38,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.667,0.0,1.0,0.222,0.553
0.441,0.525,0.0,0.5,1.0,0.333,0.28,0.5,1.0,0.125,0.5,0.5,1.0,1.0,0.667,0.0,0.0,0.222,0.421
0.324,0.125,0.5,1.0,1.0,0.833,0.94,0.0,1.0,0.375,0.0,1.0,1.0,1.0,0.667,0.0,0.0,0.222,0.368
0.324,0.55,1.0,0.0,1.0,0.667,0.82,1.0,1.0,0.125,0.0,0.5,1.0,0.0,0.333,0.0,1.0,0.244,0.316
0.441,0.0,0.5,1.0,0.0,0.167,0.82,0.0,1.0,0.25,0.0,0.5,1.0,0.0,0.667,1.0,1.0,0.156,0.447
0.618,0.325,0.5,0.5,1.0,0.167,0.0,0.0,1.0,0.125,0.0,0.5,1.0,0.0,0.333,0.0,1.0,0.178,0.579
0.676,0.225,0.0,0.0,1.0,0.5,0.68,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.178,0.605
0.412,0.975,0.5,0.5,1.0,0.667,0.24,0.5,1.0,0.375,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.333,0.447
0.294,0.725,0.0,1.0,1.0,0.333,0.96,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.667,0.0,1.0,0.267,0.263
0.559,0.35,1.0,1.0,0.0,0.0,0.54,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.244,0.5
0.353,0.1,1.0,0.5,0.0,0.167,0.56,0.5,1.0,0.25,0.0,0.5,1.0,1.0,0.333,0.0,1.0,0.178,0.368
0.412,0.525,1.0,0.0,1.0,0.833,0.36,1.0,1.0,0.125,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.244,0.395
0.735,0.225,0.0,0.5,0.0,0.667,0.54,0.5,1.0,0.375,0.5,0.5,1.0,0.5,0.667,0.0,0.0,0.267,0.737
0.647,0.525,0.5,0.5,0.0,0.833,0.74,0.0,1.0,0.125,0.0,1.0,0.0,0.0,0.167,0.0,0.0,0.289,0.605
0.529,0.825,0.0,1.0,1.0,0.833,0.56,0.0,1.0,0.125,0.5,0.0,1.0,0.5,0.333,1.0,1.0,0.267,0.5
0.265,0.625,0.5,1.0,1.0,0.333,0.64,0.5,1.0,0.125,1.0,0.5,1.0,0.5,0.333,0.0,1.0,0.244,0.263
0.529,0.625,1.0,1.0,1.0,0.333,0.48,0.5,1.0,0.25,0.5,0.5,1.0,0.5,0.667,0.0,0.0,0.356,0.526
0.676,0.55,0.5,0.5,1.0,0.5,0.72,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.333,1.0,1.0,0.311,0.605
0.441,0.925,1.0,0.0,1.0,0.667,0.9,1.0,1.0,0.125,0.5,0.5,1.0,1.0,0.333,0.0,1.0,0.378,0.421
0.735,0.925,1.0,0.0,1.0,0.833,0.06,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.333,0.658
0.735,0.525,0.5,0.5,1.0,1.0,0.1,0.5,1.0,0.25,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.289,0.711
0.794,0.3,0.5,0.5,0.0,0.667,0.68,0.5,1.0,0.125,0.0,1.0,0.0,1.0,0.167,0.0,1.0,0.289,0.737
0.559,0.45,0.0,1.0,1.0,0.667,0.38,1.0,1.0,0.25,0.0,0.5,1.0,0.0,0.333,0.0,0.0,0.267,0.553
0.618,0.175,0.5,0.5,0.0,1.0,0.28,0.0,1.0,0.125,0.0,0.5,1.0,1.0,0.333,1.0,0.0,0.156,0.579
0.735,0.625,0.5,0.0,0.0,0.5,0.18,0.0,1.0,0.125,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.267,0.684
0.588,0.5,1.0,0.5,0.0,0.833,0.58,0.5,1.0,0.125,0.5,1.0,1.0,0.0,0.333,0.0,1.0,0.311,0.553
0.412,0.1,0.5,1.0,1.0,0.667,0.34,0.5,1.0,0.375,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.2,0.447
0.412,0.2,0.5,1.0,1.0,0.667,0.5,0.5,1.0,0.25,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.244,0.421
0.529,0.475,1.0,0.0,1.0,0.5,0.96,1.0,1.0,0.25,0.0,0.5,1.0,1.0,0.167,0.0,1.0,0.311,0.526
0.265,0.9,1.0,1.0,0.0,0.167,0.76,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.333,0.0,0.0,0.333,0.237
0.471,0.575,1.0,0.5,0.0,0.667,0.8,0.0,1.0,0.375,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.311,0.5
0.706,0.675,0.5,0.5,1.0,0.667,0.12,0.5,1.0,0.375,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.378,0.711
0.118,0.35,0.5,0.5,1.0,0.333,0.32,0.0,1.0,0.125,0.0,1.0,0.0,1.0,0.333,0.0,0.0,0.133,0.132
0.765,0.575,0.5,0.5,0.0,0.5,0.1,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.289,0.737
0.706,0.45,0.5,0.5,0.0,0.333,0.96,0.0,1.0,0.125,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.289,0.658
0.412,0.65,0.0,0.5,0.0,0.333,0.68,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.244,0.368
0.588,0.05,0.5,0.5,0.0,0.333,0.02,0.5,1.0,0.625,1.0,0.5,1.0,0.0,0.333,0.0,1.0,0.222,0.658
0.5,0.5,1.0,0.0,1.0,0.167,0.48,0.5,1.0,0.25,0.0,0.0,1.0,0.0,0.667,0.0,0.0,0.244,0.5
0.706,0.3,0.5,0.5,0.0,0.333,0.26,0.5,1.0,0.125,1.0,0.5,0.0,0.0,0.833,0.0,0.0,0.267,0.658
0.676,0.325,0.5,1.0,0.0,0.667,0.54,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.333,0.0,1.0,0.289,0.605
0.265,0.95,0.0,0.5,0.0,0.833,0.18,0.0,1.0,0.125,1.0,0.5,1.0,0.5,0.333,0.0,0.0,0.267,0.263
0.618,0.175,0.0,0.5,1.0,1.0,0.06,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.178,0.553
0.471,0.3,0.5,0.0,0.0,0.333,0.32,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.333,0.0,1.0,0.2,0.421
0.5,0.5,0.5,0.0,0.0,0.833,0.3,1.0,1.0,0.125,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.244,0.474
0.382,0.875,1.0,0.5,1.0,0.667,0.72,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.667,0.0,1.0,0.311,0.342
0.794,0.425,0.5,0.0,1.0,0.5,0.48,0.5,1.0,0.375,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.333,0.789
0.676,0.75,0.5,0.5,0.0,0.667,0.3,1.0,1.0,0.375,0.5,1.0,0.0,1.0,0.333,0.0,0.0,0.378,0.684
0.382,0.85,0.5,1.0,0.0,0.833,0.58,1.0,1.0,0.25,1.0,0.5,1.0,1.0,0.833,0.0,0.0,0.356,0.395
0.265,0.3,0.5,0.5,1.0,0.333,0.08,0.0,1.0,0.375,0.0,0.5,1.0,1.0,0.333,0.0,1.0,0.178,0.316
0.441,0.4,1.0,1.0,0.0,0.333,0.66,0.5,1.0,0.125,1.0,0.5,1.0,0.5,0.667,0.0,1.0,0.289,0.421
0.588,0.35,0.5,1.0,1.0,0.333,0.14,0.0,0.0,0.125,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.267,0.553
0.529,0.825,0.5,0.0,0.0,0.333,0.28,0.5,1.0,0.25,0.0,0.5,1.0,1.0,0.667,0.0,1.0,0.311,0.526
0.735,0.05,0.5,0.5,0.0,0.833,0.28,1.0,1.0,0.125,0.0,0.5,0.0,0.0,0.333,0.0,1.0,0.222,0.684
0.647,0.3,1.0,0.0,1.0,0.333,0.46,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.667,0.0,1.0,0.311,0.684
0.676,0.675,0.5,0.5,0.0,0.333,0.96,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.667,0.0,1.0,0.356,0.605
0.559,0.575,0.5,0.0,1.0,0.5,0.32,0.5,1.0,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.267,0.553
0.265,0.425,0.0,0.5,0.0,0.5,0.28,0.0,1.0,0.25,1.0,1.0,1.0,1.0,0.667,0.0,0.0,0.2,0.289
0.471,0.55,1.0,0.5,1.0,0.333,0.16,0.0,1.0,0.25,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.289,0.474
0.676,0.2,1.0,0.0,1.0,1.0,0.4,0.5,1.0,0.125,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.267,0.632
0.5,0.425,0.0,0.0,0.0,0.333,0.18,0.0,1.0,0.125,1.0,0.5,1.0,0.0,0.333,0.0,0.0,0.156,0.474
0.588,0.5,1.0,0.5,0.0,0.5,0.14,0.0,1.0,0.25,0.5,1.0,1.0,0.0,0.333,0.0,0.0,0.289,0.579
0.441,0.9,0.5,0.5,1.0,0.0,0.86,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.667,0.0,0.0,0.378,0.395
0.324,0.25,0.5,1.0,1.0,0.5,0.06,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.133,0.289
0.471,0.875,0.0,0.0,1.0,0.167,0.72,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.667,0.0,1.0,0.267,0.421
0.559,0.65,1.0,0.5,0.0,0.333,0.2,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.333,0.5
0.382,0.025,0.0,0.5,1.0,0.0,0.02,0.0,1.0,0.125,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.089,0.368
0.471,0.725,1.0,0.5,1.0,0.333,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.667,0.0,0.0,0.333,0.421
0.324,0.025,0.0,0.5,0.0,0.5,0.7,1.0,1.0,0.125,0.0,0.5,1.0,0.5,0.167,0.0,0.0,0.111,0.316
0.706,1.0,1.0,0.5,0.0,0.5,0.34,0.5,1.0,0.125,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.422,0.658
0.441,0.875,0.0,1.0,1.0,0.333,0.08,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.289,0.395
0.765,0.3,0.5,0.5,0.0,0.5,0.36,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.267,0.684
0.765,0.25,0.5,0.0,0.0,0.333,0.18,1.0,1.0,0.25,0.5,0.5,0.0,0.5,0.667,0.0,1.0,0.267,0.737
0.5,0.375,0.0,0.5,1.0,0.5,0.94,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.333,0.0,0.0,0.244,0.447
0.324,0.35,0.5,0.5,0.0,0.5,0.52,1.0,1.0,0.125,0.0,1.0,1.0,0.5,0.333,0.0,0.0,0.178,0.316
0.118,0.375,0.5,0.5,0.0,0.5,0.96,0.0,0.0,0.125,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.156,0.132
0.235,0.325,1.0,0.0,1.0,0.5,0.36,1.0,1.0,0.375,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.2,0.289
0.265,0.625,0.5,0.5,1.0,0.333,0.56,1.0,1.0,0.375,0.5,0.5,1.0,0.5,0.667,0.0,1.0,0.289,0.316
0.735,0.175,0.5,0.5,0.0,0.667,0.2,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.222,0.658
0.529,0.85,0.5,0.0,1.0,0.667,0.8,0.0,1.0,0.125,0.5,0.5,1.0,1.0,0.667,0.0,0.0,0.356,0.5
0.559,0.8,0.5,0.5,1.0,0.5,0.04,0.0,0.0,0.125,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.289,0.526
0.118,0.475,0.0,1.0,1.0,0.833,0.7,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.333,0.0,1.0,0.156,0.105
0.294,0.85,1.0,1.0,1.0,0.5,0.4,0.5,1.0,0.125,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.289,0.289
0.647,0.25,0.5,0.5,1.0,0.5,0.58,0.0,1.0,0.375,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.289,0.658
0.559,0.025,1.0,0.5,1.0,0.5,0.6,1.0,1.0,0.375,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.267,0.579
0.471,0.625,0.5,0.5,1.0,0.5,0.72,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.333,0.0,0.0,0.267,0.421
0.588,0.45,1.0,1.0,1.0,0.333,0.2,0.5,1.0,0.25,1.0,1.0,1.0,1.0,0.667,0.0,1.0,0.333,0.579
0.794,0.575,0.0,0.5,1.0,0.0,0.54,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.667,0.0,0.0,0.311,0.711
0.471,0.9,0.0,0.5,0.0,0.5,0.42,0.5,1.0,0.25,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.333,0.474
0.5,0.975,0.5,0.0,0.0,0.667,0.28,0.0,1.0,0.125,1.0,0.5,1.0,1.0,0.333,0.0,1.0,0.311,0.474
0.529,0.625,1.0,0.5,1.0,0.167,0.5,0.0,1.0,0.125,1.0,1.0,1.0,1.0,0.333,0.0,0.0,0.333,0.5
0.912,0.775,0.5,0.0,0.0,0.833,0.96,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.667,0.0,1.0,0.378,0.816
0.118,0.075,0.0,0.5,0.0,0.167,0.94,0.5,1.0,0.125,0.0,0.5,1.0,0.5,0.333,0.0,0.0,0.089,0.132
0.618,0.15,0.5,0.5,0.0,0.333,0.28,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.667,0.0,1.0,0.2,0.553
0.471,0.725,1.0,1.0,1.0,1.0,0.88,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.167,0.0,0.0,0.378,0.421
0.588,0.425,0.0,1.0,1.0,0.667,0.88,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.333,0.526
0.382,0.45,0.0,1.0,0.0,0.5,0.24,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.167,0.0,0.0,0.178,0.342
0.5,0.3,1.0,0.5,1.0,0.5,0.6,0.5,1.0,0.125,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.244,0.474
0.618,0.6,1.0,1.0,0.0,0.833,0.86,0.5,1.0,0.375,1.0,0.5,1.0,0.5,0.667,0.0,1.0,0.378,0.632
0.647,0.625,1.0,1.0,0.0,0.833,0.36,0.5,1.0,0.125,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.356,0.605
0.353,0.175,0.0,0.5,1.0,0.333,0.66,0.0,1.0,0.375,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.156,0.395
0.412,0.075,0.5,0.5,1.0,0.667,0.18,0.5,1.0,0.125,0.0,1.0,1.0,1.0,0.167,0.0,1.0,0.156,0.395
0.412,0.325,0.5,0.0,0.0,0.333,0.16,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.167,0.0,1.0,0.2,0.474
0.176,0.225,1.0,1.0,1.0,1.0,0.84,0.5,1.0,0.25,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.222,0.211
0.441,0.9,1.0,0.0,1.0,0.5,0.04,0.0,1.0,0.125,0.0,0.5,0.0,0.5,0.667,0.0,0.0,0.289,0.421
0.618,0.05,1.0,0.5,1.0,0.167,0.8,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.267,0.553
0.265,0.175,0.5,0.5,1.0,0.667,0.3,0.0,1.0,0.125,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.133,0.263
0.676,0.55,0.0,0.0,1.0,0.833,0.48,1.0,1.0,0.25,0.5,0.5,1.0,0.0,0.833,0.0,0.0,0.289,0.658
0.588,0.475,0.5,1.0,0.0,0.833,0.54,0.5,1.0,0.125,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.289,0.553
0.382,0.05,0.5,0.5,0.0,0.5,0.76,0.5,1.0,0.125,0.0,1.0,1.0,0.5,0.167,0.0,0.0,0.156,0.368
0.471,0.0,0.5,0.0,0.0,0.667,0.88,1.0,1.0,0.125,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.156,0.447
0.794,1.0,1.0,1.0,1.0,0.333,0.8,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.333,1.0,1.0,0.422,0.711
0.618,0.65,0.5,0.5,1.0,0.667,0.58,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.667,0.0,0.0,0.289,0.553
0.5,0.375,0.0,1.0,0.0,0.667,0.34,0.5,1.0,0.125,1.0,0.0,1.0,1.0,0.667,0.0,1.0,0.244,0.474
0.471,0.475,0.5,0.5,0.0,0.0,0.52,1.0,1.0,0.125,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.267,0.447
0.5,0.275,1.0,0.5,0.0,0.167,0.04,1.0,1.0,0.125,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.222,0.474
0.412,0.35,0.5,0.5,1.0,0.5,0.24,0.5,1.0,0.25,1.0,0.5,1.0,1.0,0.667,0.0,1.0,0.244,0.421
0.118,0.65,1.0,0.5,0.0,0.5,0.36,0.5,1.0,0.625,0.0,0.5,1.0,1.0,0.667,0.0,1.0,0.267,0.237
0.853,0.875,0.5,0.5,1.0,0.5,0.32,1.0,1.0,0.625,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.467,0.895
0.529,0.175,0.0,1.0,1.0,0.5,0.1,1.0,1.0,0.25,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.244,0.526
0.559,0.85,0.0,0.0,0.0,0.833,0.06,1.0,1.0,0.125,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.289,0.526
0.5,0.125,1.0,0.5,1.0,0.667,0.42,0.0,1.0,0.25,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.178,0.5
0.382,0.225,0.5,1.0,1.0,0.0,0.08,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.667,0.0,0.0,0.222,0.447
0.471,0.025,1.0,0.5,0.0,1.0,0.28,0.5,1.0,0.375,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.178,0.5
0.206,0.15,0.5,0.5,0.0,0.0,0.48,0.0,1.0,0.25,0.0,0.5,1.0,0.0,0.333,0.0,1.0,0.089,0.237
0.912,0.925,0.5,0.5,0.0,0.667,0.2,0.5,1.0,0.25,0.5,0.5,0.0,0.5,0.667,0.0,1.0,0.422,0.868
0.294,0.45,0.5,0.0,1.0,0.167,0.08,0.0,1.0,0.25,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.156,0.316
0.324,0.075,0.0,0.0,1.0,0.833,0.44,0.5,1.0,0.375,0.0,0.0,1.0,1.0,0.667,1.0,0.0,0.089,0.368
0.412,0.95,0.5,1.0,1.0,0.5,0.44,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.356,0.368
0.735,0.875,0.5,0.5,0.0,0.667,0.92,0.5,1.0,0.125,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.4,0.684
0.5,0.75,1.0,0.5,1.0,0.0,0.12,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.167,0.0,1.0,0.289,0.447
0.294,0.925,0.5,0.5,1.0,0.667,0.62,0.5,1.0,0.375,0.0,0.5,1.0,0.5,0.167,0.0,1.0,0.289,0.342
0.735,0.225,0.5,0.5,1.0,0.667,0.32,0.5,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.244,0.658
0.618,0.825,0.0,1.0,1.0,0.667,0.12,0.5,1.0,0.125,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.311,0.579
0.588,0.7,0.5,0.5,0.0,0.667,0.4,0.5,1.0,0.25,0.5,1.0,1.0,0.5,0.667,0.0,0.0,0.333,0.579
0.618,0.875,0.5,1.0,1.0,0.5,0.42,1.0,1.0,0.125,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.422,0.579
0.912,0.8,1.0,0.5,0.0,0.5,0.36,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.833,0.0,0.0,0.444,0.816
0.882,0.35,0.5,0.5,1.0,0.333,0.76,0.5,1.0,0.25,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.356,0.842
0.382,0.775,1.0,1.0,1.0,0.333,0.84,0.0,1.0,0.25,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.356,0.395
0.794,0.25,0.5,0.5,0.0,0.833,0.14,0.5,1.0,0.125,0.0,0.5,1.0,0.0,0.667,0.0,0.0,0.222,0.737
0.559,0.325,0.0,0.5,0.0,0.333,0.16,1.0,1.0,0.125,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.222,0.526
0.588,0.1,0.5,1.0,0.0,0.0,0.42,0.0,1.0,0.25,0.5,0.5,1.0,0.0,0.167,0.0,1.0,0.222,0.579
0.206,0.925,0.5,0.5,0.0,0.333,0.32,0.5,1.0,0.25,0.0,0.5,1.0,0.5,0.333,0.0,0.0,0.267,0.237
0.471,0.3,0.5,0.5,1.0,0.667,0.82,1.0,1.0,0.125,0.0,0.5,0.0,1.0,0.667,0.0,1.0,0.267,0.447
0.353,0.525,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.125,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.267,0.342
0.647,0.4,1.0,1.0,1.0,0.667,0.18,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.667,0.0,0.0,0.356,0.684
0.676,0.95,1.0,0.0,0.0,0.0,0.76,0.0,1.0,0.125,0.5,1.0,1.0,0.5,0.167,0.0,0.0,0.378,0.632
0.147,0.325,0.5,1.0,1.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.667,0.0,1.0,0.156,0.132
0.5,0.775,1.0,0.0,1.0,0.5,0.64,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.667,0.0,1.0,0.333,0.447
0.706,0.85,0.5,1.0,0.0,0.833,0.26,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.667,0.0,0.0,0.378,0.632
0.471,0.425,0.0,0.5,1.0,0.0,0.1,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.667,0.0,1.0,0.2,0.421
0.618,0.375,1.0,0.0,1.0,0.667,0.54,1.0,1.0,0.125,0.0,0.5,0.0,0.0,0.167,0.0,1.0,0.244,0.579
0.559,0.75,0.0,0.5,1.0,0.833,0.62,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.667,0.0,1.0,0.311,0.5
0.559,0.925,1.0,0.5,0.0,0.5,0.96,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.356,0.5
0.441,0.75,0.5,0.0,0.0,0.667,0.68,1.0,1.0,0.25,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.289,0.447
0.294,0.225,0.5,0.5,1.0,0.5,0.44,0.0,1.0,0.25,1.0,0.5,1.0,1.0,0.333,0.0,0.0,0.178,0.316
0.294,0.9,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.356,0.368
0.618,0.4,1.0,0.0,1.0,0.667,0.38,0.0,1.0,0.375,0.0,0.5,0.0,0.0,0.167,0.0,1.0,0.222,0.632
0.5,0.575,0.0,1.0,1.0,1.0,0.16,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.167,0.0,0.0,0.244,0.447
0.471,0.825,0.0,0.0,1.0,0.333,0.62,0.5,1.0,0.25,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.289,0.474
0.412,0.2,0.5,0.5,1.0,0.5,0.26,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.133,0.368
0.441,0.775,0.0,1.0,0.0,0.333,0.92,0.5,1.0,0.25,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.356,0.447
0.676,0.6,0.5,1.0,1.0,0.5,0.42,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.333,0.0,0.0,0.333,0.605
0.441,0.9,1.0,0.0,0.0,0.5,0.14,0.0,1.0,0.125,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.244,0.421
0.265,0.175,1.0,0.5,1.0,0.833,0.14,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.333,0.0,1.0,0.133,0.237
0.618,0.425,1.0,0.0,1.0,0.833,0.64,0.0,1.0,0.125,0.5,0.5,0.0,0.5,0.333,0.0,1.0,0.267,0.579
0.471,0.825,1.0,0.5,1.0,0.667,0.36,0.5,1.0,0.125,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.378,0.447
0.5,0.025,1.0,1.0,0.0,0.833,0.36,0.5,1.0,0.125,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.222,0.474
0.794,0.1,1.0,0.5,0.0,0.333,0.62,0.0,1.0,0.375,0.5,0.5,1.0,0.0,0.333,0.0,0.0,0.289,0.789
0.5,1.0,0.0,0.5,1.0,0.333,0.22,1.0,0.0,0.375,0.5,0.5,1.0,1.0,0.667,0.0,1.0,0.333,0.526
0.559,0.275,0.5,0.0,1.0,0.667,0.14,0.5,1.0,0.125,0.0,1.0,1.0,0.0,0.667,0.0,1.0,0.178,0.526
